央视频道,#genre#
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws

地方频道,#genre#

北京文艺,http://iptv.huuc.edu.cn/hls/btv2hd.m3u8
北京体育,http://iptv.huuc.edu.cn/hls/btv6hd.m3u8
北京影视,http://iptv.huuc.edu.cn/hls/btv4hd.m3u8
北京新闻,http://iptv.huuc.edu.cn/hls/btv9hd.m3u8
北京纪实,http://iptv.huuc.edu.cn/hls/btv11hd.m3u8
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8

浙江频道,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

安徽web,#genre#
安徽卫视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
安徽经济生活,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=1
安徽综艺体育,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=2
安徽影视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
安徽公共,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=4
安徽卫视,video://https://h5.ahtv.cn/folder9000/folder20193?channel_id=47
安徽经济生活,video://https://h5.ahtv.cn/folder9000/folder20193?channel_id=71
安徽综艺体育,video://https://h5.ahtv.cn/folder9000/folder20193?channel_id=73
安徽影视,video://https://h5.ahtv.cn/folder9000/folder20193?channel_id=72
安徽公共,video://https://h5.ahtv.cn/folder9000/folder20193?channel_id=50

地方web,#genre#
东南卫视,video://https://live.fjtv.net/setv/
福建综合频道,video://https://live.fjtv.net/zhpd/
福建乡村振兴公共频道,video://https://live.fjtv.net/ggpd/
福建新闻频道,video://https://live.fjtv.net/xwpd/
福建电视剧频道,video://https://live.fjtv.net/dsjpd/
福建旅游频道,video://https://live.fjtv.net/dspd/
福建经视频道,video://https://live.fjtv.net/jspd/
福建文体频道,video://https://live.fjtv.net/typd/
福建海峡卫视,video://https://live.fjtv.net/hxtv/

贵州卫视,video://https://www.gzstv.com/tv/ch01
贵州公共,video://https://www.gzstv.com/tv/ch02
贵州影视文艺,video://https://www.gzstv.com/tv/ch03
贵州大众生活,video://https://www.gzstv.com/tv/ch04
贵州生态乡村,video://https://www.gzstv.com/tv/ch05
贵州科教健康,video://https://www.gzstv.com/tv/ch06
贵州移动电视,video://https://www.gzstv.com/tv/ch13
海南卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13&referPage=home
三沙卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5&referPage=home
海南自贸,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=1&referPage=home
海南新闻,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=3&referPage=home
海南公共,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=4&referPage=home
海南文旅,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=6&referPage=home
海南少儿,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=7&referPage=home
河北卫视,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
河北经济生活,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北都市,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=3
河北影视剧,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=4
河北少儿科教,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北文旅公共,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
河北三佳购物,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=7

安多卫视,video://http://www.qhtb.cn/onlin/onlin_tv/
山东卫视,video://http://v.iqilu.com/live/sdtv/
山东齐鲁,video://http://v.iqilu.com/live/qlpd/
山东体育休闲,video://http://v.iqilu.com/live/typd//
山东农科,video://http://v.iqilu.com/live/nkpd/
山东新闻,video://http://v.iqilu.com/live/ggpd/
山东少儿,video://http://v.iqilu.com/live/sepd/
山东文旅,video://http://v.iqilu.com/live/yspd/
山东综艺,video://http://v.iqilu.com/live/zypd/
山东生活,video://http://v.iqilu.com/live/shpd/
东方卫视,video://https://m.kankanews.com/huikan/1
东方卫视,video://https://live.kankanews.com/huikan?id=1
上海新闻综合,video://https://m.kankanews.com/huikan/2
上海新闻综合,video://https://live.kankanews.com/huikan?id=2
上海魔都眼,video://https://m.kankanews.com/huikan/11
上海魔都眼,video://https://www.shanghaieye.cn/Live
上海第一财经,video://https://m.kankanews.com/huikan/5
上海第一财经,video://https://live.kankanews.com/huikan?id=5
上海新纪实,video://https://m.kankanews.com/huikan/12
上海新纪实,video://https://live.kankanews.com/huikan/12
上海都市,video://https://m.kankanews.com/huikan/4
上海都市,video://https://live.kankanews.com/huikan?id=4
上海哈哈炫动,video://https://m.kankanews.com/huikan/9
上海哈哈炫动,video://https://live.kankanews.com/huikan?id=9
上海五星体育,video://https://m.kankanews.com/huikan/10
上海五星体育,video://https://live.kankanews.com/huikan?id=10
